reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,260,55,10,10,0,l,1.4175933999940753,None,0,10,10,97,20.87868300001719,,20.86939620002522,20.87868300001719,21.878888600011123,21.878888600011123,21.878888600011123,23.31275110002025,l,1.4175933999940753,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
62,130,29,11,11,0,l,0.3630055999965407,None,0,11,11,71,23.328733000002103,,23.3183198000188,23.328733000002103,24.31239540001843,24.31239540001843,24.329331000015372,24.679850100015756,l,0.3630055999965407,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
68,92,105,12,12,0,l,0.29825049999635667,None,0,12,12,28,24.84541330000502,,24.82954510001582,24.84541330000502,25.695525200018892,25.695525200018892,25.845401099999435,25.995556700014276,l,0.29825049999635667,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
34,68,15,13,13,0,l,0.26137749999179505,None,0,13,13,57,26.011797400016803,,25.999241400015308,26.011797400016803,26.995024500007275,26.995024500007275,27.011489500000607,27.262783300015144,l,0.26137749999179505,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
94,210,45,14,14,0,l,0.6168693999934476,None,0,14,14,87,27.278983600001084,,27.266796300013084,27.278983600001084,28.278236500016646,28.278236500016646,28.278236500016646,28.91164830001071,l,0.6168693999934476,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
80,175,38,15,15,0,l,0.4482094999984838,None,0,15,15,80,28.928793099999893,,28.914993200014578,28.928793099999893,29.911731200001668,29.911731200001668,29.92796540001291,30.362621100008255,l,0.4482094999984838,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
96,150,175,16,16,0,l,0.21427219998440705,None,0,16,16,42,30.3784258000087,,30.367134500003885,30.3784258000087,31.3779205000028,31.3779205000028,31.3779205000028,31.59508850000566,l,0.21427219998440705,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
24,48,10,17,17,0,t,0.6457168000051752,None,0,17,17,52,31.611378100002185,,31.599077400023816,31.611378100002185,32.59543539999868,32.59543539999868,32.61151210000389,33.24528580001788,t,0.6457168000051752,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
28,56,12,18,18,0,t,0.7250031000003219,None,0,18,18,54,33.2613304000115,,33.25030810001772,33.2613304000115,34.244868100009626,34.244868100009626,34.261246800015215,34.97890970000299,t,0.7250031000003219,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
88,130,155,19,19,0,t,0.6462756999826524,None,0,19,19,38,34.99492100000498,,34.98278890000074,34.99492100000498,35.99425560000236,35.99425560000236,35.99425560000236,36.645252700021956,t,0.6462756999826524,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
25,45,16,20,20,0,l,0.37413609999930486,None,0,20,20,10,36.66129090002505,,36.64903810000396,36.66129090002505,37.6607508000161,37.6607508000161,37.6607508000161,38.04502620000858,l,0.37413609999930486,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
100,160,185,21,21,0,t,0.5381285000185017,None,0,21,21,44,38.060813900025096,,38.04921630001627,38.060813900025096,39.04418260001694,39.04418260001694,39.06096339999931,39.59418840002036,t,0.5381285000185017,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
66,90,100,22,22,0,l,0.33408100000815466,None,0,22,22,27,39.61048220001976,,39.59964110000874,39.61048220001976,40.59346760000335,40.59346760000335,40.61117680001189,40.944361900008516,l,0.33408100000815466,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
72,96,115,23,23,0,t,0.10629490000428632,None,0,23,23,30,40.96033470000839,,40.94939720002003,40.96033470000839,41.94418190000579,41.94418190000579,41.96065130000352,42.061108200025046,t,0.10629490000428632,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
47,74,60,24,24,0,l,0.15518219998921268,None,0,24,24,19,42.07760460002464,,42.064925400016364,42.07760460002464,43.0607818000135,43.0607818000135,43.07687920000171,43.22760870002094,l,0.15518219998921268,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
64,88,95,25,25,0,t,0.0035712000099010766,None,0,25,25,26,43.24397680000402,,43.23127270000987,43.24397680000402,44.22679270000663,44.22679270000663,44.24343190001673,44.244040700024925,t,0.0035712000099010766,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
36,72,16,26,26,0,l,0.045573499985039234,None,0,26,26,58,44.26007310001296,,44.24972150000394,44.26007310001296,45.24379810001119,45.24379810001119,45.259906500024954,45.29479030001676,l,0.045573499985039234,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
53,78,70,27,27,0,t,0.1345556000014767,None,0,27,27,21,45.31024099999922,,45.29849060002016,45.31024099999922,46.310175899998285,46.310175899998285,46.310175899998285,46.46063780001714,t,0.1345556000014767,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
48,96,22,28,28,0,l,0.010703599982662126,None,0,28,28,64,46.476158800011035,,46.4646497000067,46.476158800011035,47.4597797000024,47.4597797000024,47.4762880000053,47.47704850000446,l,0.010703599982662126,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
12,24,4,29,29,0,t,0.005959800007985905,None,0,29,29,46,47.4932400000107,,47.481698600022355,47.4932400000107,48.47650630000862,48.47650630000862,48.49326590000419,48.49390560001484,t,0.005959800007985905,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
60,84,85,30,30,0,l,0.2168340999924112,None,0,30,30,24,48.51005000001169,,48.49771630001487,48.51005000001169,49.49339250000776,49.49339250000776,49.50995669999975,49.7270039000141,l,0.2168340999924112,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
54,110,25,31,31,0,t,0.05482530000153929,None,0,31,31,67,49.74258540000301,,49.73091700000805,49.74258540000301,50.72601100002066,50.72601100002066,50.7425774000003,50.79355610001949,t,0.05482530000153929,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
102,230,49,32,32,0,l,0.04020649997983128,None,0,32,32,91,50.8096711000253,,50.799228500021854,50.8096711000253,51.79312200000277,51.79312200000277,51.809845800016774,51.843824400013546,l,0.04020649997983128,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
62,86,90,33,33,0,l,0.47260819998336956,None,0,33,33,25,51.859722100023646,,51.847903300018515,51.859722100023646,52.84296259999974,52.84296259999974,52.85951570002362,53.32690350001212,l,0.47260819998336956,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
40,80,18,34,34,0,t,0.3021895000129007,None,0,34,34,60,53.34289980001631,,53.33043480000924,53.34289980001631,54.34208760000183,54.34208760000183,54.34208760000183,54.659983700024895,t,0.3021895000129007,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
78,105,130,35,35,0,l,0.6362980999983847,None,0,35,35,33,54.6760273000109,,54.66368560001138,54.6760273000109,55.676353000017116,55.676353000017116,55.676353000017116,56.326542199996766,l,0.6362980999983847,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
64,135,30,36,36,0,t,0.26492670000880025,None,0,36,36,72,56.34180890000425,,56.33106789999874,56.34180890000425,57.32575540000107,57.32575540000107,57.342484200024046,57.59198009999818,t,0.26492670000880025,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
44,88,20,37,37,0,l,0.27898390000336803,None,0,37,37,62,57.608052299998235,,57.595727200008696,57.608052299998235,58.59213190001901,58.59213190001901,58.608732699998654,58.87598030001391,l,0.27898390000336803,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
38,76,17,38,38,0,t,0.29758950002724305,None,0,38,38,59,58.89212420000695,,58.88053180000861,58.89212420000695,59.89209710000432,59.89209710000432,59.89209710000432,60.192568800004665,t,0.29758950002724305,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
32,64,14,39,39,0,l,0.18523080000886694,None,0,39,39,56,60.2086532000103,,60.19719580002129,60.2086532000103,61.20871310000075,61.20871310000075,61.20871310000075,61.408748200017726,l,0.18523080000886694,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
88,195,42,40,40,0,t,0.08273139997618273,None,0,40,40,84,61.424970699998084,,61.412322900025174,61.424970699998084,62.40801040001679,62.40801040001679,62.4247034,62.49297930000466,t,0.08273139997618273,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
40,55,62,41,41,0,t,0.9728033999854233,None,0,41,41,3,62.50778040001751,,62.496993200009456,62.50778040001751,63.50819560000673,63.50819560000673,63.50819560000673,64.49174310002127,t,0.9728033999854233,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
50,76,65,42,42,0,l,0.16542440000921488,None,0,42,42,20,64.50837330002105,,64.49546580002061,64.50837330002105,65.49175040001865,65.49175040001865,65.50815340000554,65.6593775000074,l,0.16542440000921488,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
94,145,170,43,43,0,l,0.9991465999919455,None,0,43,43,41,65.67473190001328,,65.66391380000277,65.67473190001328,66.67456690000836,66.67456690000836,66.67456690000836,67.67583110000123,l,0.9991465999919455,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
50,100,23,44,44,0,l,1.151300600002287,None,0,44,44,65,67.69099530001404,,67.67970490001608,67.69099530001404,68.69044970002142,68.69044970002142,68.69044970002142,69.85829810000723,l,1.151300600002287,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
104,235,50,45,45,0,l,0.974811399995815,None,0,45,45,92,69.87432480001007,,69.86315050002304,69.87432480001007,70.85728510000627,70.85728510000627,70.87374280000222,71.84141230001114,l,0.974811399995815,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
84,185,40,46,46,0,l,0.6510626999952365,None,0,46,46,82,71.85731770002167,,71.84765460001654,71.85731770002167,72.8406238000025,72.8406238000025,72.85728799999924,73.50809380001738,l,0.6510626999952365,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
68,145,32,47,47,0,l,0.616611000004923,None,0,47,47,74,73.52385670001968,,73.51466660000733,73.52385670001968,74.50735379999969,74.50735379999969,74.52426940001897,75.12512130002142,l,0.616611000004923,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
98,220,47,48,48,0,l,0.49992929998552427,None,0,48,48,89,75.14044990000548,,75.12995380000211,75.14044990000548,76.14028210000833,76.14028210000833,76.14028210000833,76.64110220002476,l,0.49992929998552427,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
55,80,75,49,49,0,l,0.42744430000311695,None,0,49,49,22,76.65706080000382,,76.64739100000588,76.65706080000382,77.65734309999971,77.65734309999971,77.65734309999971,78.09071150000091,l,0.42744430000311695,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
100,225,48,50,50,0,l,0.2975993999862112,None,0,50,50,90,78.10689580001053,,78.09655240000575,78.10689580001053,79.08967770001618,79.08967770001618,79.10629270001664,79.39121370000066,l,0.2975993999862112,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
56,115,26,51,51,0,l,0.28325320000294596,None,0,51,51,68,79.40710620000027,,79.39641500002472,79.40710620000027,80.40675540000666,80.40675540000666,80.40675540000666,80.70758980000392,l,0.28325320000294596,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
66,140,31,52,52,0,l,0.4247198000084609,None,0,52,52,73,80.72329150000587,,80.71284880000167,80.72329150000587,81.70680800001719,81.70680800001719,81.72368789999746,82.14088950000587,l,0.4247198000084609,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
110,250,53,53,53,0,l,0.2349058999971021,None,0,53,53,95,82.15699450002285,,82.14473080000607,82.15699450002285,83.15661930001806,83.15661930001806,83.15661930001806,83.40660750001553,l,0.2349058999971021,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
45,72,55,54,54,0,t,0.1994739999936428,None,0,54,54,18,83.4231834000093,,83.41021709999768,83.4231834000093,84.40628180000931,84.40628180000931,84.42272370000137,84.6071615999972,t,0.1994739999936428,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
58,82,80,55,55,0,l,0.1996392000000924,None,0,55,55,23,84.62271120000514,,84.61269700000412,84.62271120000514,85.62313000002177,85.62313000002177,85.62313000002177,85.82353770002373,l,0.1996392000000924,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
26,52,11,56,56,0,t,0.21558340001502074,None,0,56,56,53,85.83918589999666,,85.83015300001716,85.83918589999666,86.82280600001104,86.82280600001104,86.83950840000762,87.04057520002243,t,0.21558340001502074,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
12,25,5,57,57,0,l,0.20366359999752603,None,0,57,57,7,87.05646370002069,,87.04445120002492,87.05646370002069,88.05608660000144,88.05608660000144,88.05608660000144,88.27371750000748,l,0.20366359999752603,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
74,160,35,58,58,0,t,0.23900999999023043,None,0,58,58,77,88.28914500001702,,88.2774809000257,88.28914500001702,89.28881720002391,89.28881720002391,89.28881720002391,89.53924040001584,t,0.23900999999023043,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
39,68,45,59,59,0,t,1.577133499988122,None,0,59,59,16,89.55538830001024,,89.54331550002098,89.55538830001024,90.53920690002269,90.53920690002269,90.55618820001837,92.12345179999829,t,1.577133499988122,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
27,50,21,60,60,0,l,0.2129228999838233,None,0,60,60,2,92.13834309999947,,92.12719730002573,92.13834309999947,93.12251860002289,93.12251860002289,93.13835160000599,93.33949380001286,l,0.2129228999838233,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
18,36,7,61,61,0,l,0.22581689999788068,None,0,61,61,49,93.35550090001198,,93.3434441999998,93.35550090001198,94.33900590002304,94.33900590002304,94.35518630000297,94.57240240002284,l,0.22581689999788068,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
14,28,5,62,62,0,t,0.23454059998039156,None,0,62,62,47,94.58841210001265,,94.57615860001533,94.58841210001265,95.57208370001172,95.57208370001172,95.58848980002222,95.82284540002001,t,0.23454059998039156,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
30,52,25,63,63,0,t,0.13435209999443032,None,0,63,63,12,95.838241200021,,95.82782210002188,95.838241200021,96.8221994000196,96.8221994000196,96.83857040002476,96.97252580002532,t,0.13435209999443032,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
22,44,9,64,64,0,t,0.2389543000026606,None,0,64,64,51,96.98881550002261,,96.97637270000996,96.98881550002261,97.97213940002257,97.97213940002257,97.98773210000945,98.22256140000536,t,0.2389543000026606,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
58,120,27,65,65,0,t,0.23592860001372173,None,0,65,65,69,98.23824980002246,,98.2264691000164,98.23824980002246,99.2390124000085,99.2390124000085,99.2390124000085,99.48918400000548,t,0.23592860001372173,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
16,32,6,66,66,0,l,0.20445930000278167,None,0,66,66,48,99.5053440000047,,99.49291310002445,99.5053440000047,100.50459050000063,100.50459050000063,100.50459050000063,100.72193540001172,l,0.20445930000278167,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
60,125,28,67,67,0,t,0.15895380001165904,None,0,67,67,70,100.73809170001186,,100.7264678000065,100.73809170001186,101.72078220002004,101.72078220002004,101.73799660001532,101.88869130000239,t,0.15895380001165904,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
96,215,46,68,68,0,l,0.01611409999895841,None,0,68,68,88,101.90446820002398,,101.89421910000965,101.90446820002398,102.90463279999676,102.90463279999676,102.90463279999676,102.92145670001628,l,0.01611409999895841,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
11,30,7,69,69,0,t,0.11940379999577999,None,0,69,69,0,102.93810660002055,,102.92509040000732,102.93810660002055,103.92104720001225,103.92104720001225,103.9379251000064,104.05553450001753,t,0.11940379999577999,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
90,135,160,70,70,0,l,0.1170974999840837,None,0,70,70,39,104.07150479999837,,104.05978680000408,104.07150479999837,105.0708315000229,105.0708315000229,105.0708315000229,105.20528760002344,l,0.1170974999840837,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
86,190,41,71,71,0,l,0.9048158999939915,None,0,71,71,83,105.22111070001847,,105.20993000001181,105.22111070001847,106.20425780001096,106.20425780001096,106.2203624000249,107.12159090000205,l,0.9048158999939915,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
78,170,37,72,72,0,t,0.4705074999947101,None,0,72,72,79,107.13732480001636,,107.1262975000136,107.13732480001636,108.12086320001981,108.12086320001981,108.13785790000111,108.60473690001527,t,0.4705074999947101,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
35,60,35,73,73,0,l,0.14661699999123812,None,0,73,73,14,108.62041830000817,,108.61021400001482,108.62041830000817,109.60408370001824,109.60408370001824,109.6204578000179,109.75420490000397,l,0.14661699999123812,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
20,40,8,74,74,0,t,0.1620431000192184,None,0,74,74,50,109.7700337000133,,109.75825110002188,109.7700337000133,110.76994410000043,110.76994410000043,110.76994410000043,110.937639700016,t,0.1620431000192184,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
92,140,165,75,75,0,t,0.990768499992555,None,0,75,75,40,110.95388310000999,,110.94131490000291,110.95388310000999,111.93705120001687,111.93705120001687,111.95339670000249,112.9379964999971,t,0.990768499992555,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
78,80,162,76,76,0,l,0.019753700005821884,None,0,76,76,6,112.9539193000237,,112.94155670001055,112.9539193000237,113.93701829999918,113.93701829999918,113.95380970000406,113.9715277000214,l,0.019753700005821884,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
52,105,24,77,77,0,l,0.9349063000117894,None,0,77,77,66,113.98687849999988,,113.97553530000732,113.98687849999988,114.98671630001627,114.98671630001627,114.98671630001627,115.9374224000203,l,0.9349063000117894,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
76,165,36,78,78,0,l,0.666531800001394,None,0,78,78,78,115.95370500002173,,115.94125960001838,115.95370500002173,116.95366400000057,116.95366400000057,116.96995700002299,117.63719690000289,l,0.666531800001394,None,Participant_02,001,2025-10-30_10h37.23.020,Delay Discounting,,2025.1.1,60.01766920709753,2025-10-30 10h37.42.773849 +0530,
