thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
131,0,131,[np.float64(-0.4791666666666667)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.574219100002665],['Target'],131,0,131,0,223.77817160000268,,5,223.75414450000244,223.77817160000268,223.77817160000268,0.009579400000802707,225.32850699999835,[np.float64(-0.4791666666666667)],[np.float64(-0.2222222222222222)],[1],[0],[0],[1.574219100002665],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
132,0,132,[np.float64(0.4736111111111111)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.623373400005221],['Target'],132,0,132,0,225.35909640000318,,5,225.33840839999903,225.35909640000318,225.35909640000318,0.009832299998379312,226.96201360000123,[np.float64(0.4736111111111111)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.623373400005221],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
133,0,133,"[np.float64(-0.2833333333333333), np.float64(-0.28194444444444444)]","[np.float64(-0.4361111111111111), np.float64(-0.44027777777777777)]","[1, 1]","[0, 0]","[0, 0]","[1.6297057000047062, 2.4132862000042223]","[None, 'Target']",133,0,133,0,227.0104141999982,,5,226.98191159999988,227.0104141999982,227.0104141999982,0.019717099996341858,229.3954276000004,"[np.float64(-0.2833333333333333), np.float64(-0.28194444444444444)]","[np.float64(-0.4361111111111111), np.float64(-0.44027777777777777)]","[1, 1]","[0, 0]","[0, 0]","[1.6297057000047062, 2.4132862000042223]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
134,0,134,[np.float64(0.14722222222222223)],[np.float64(-0.36944444444444446)],[1],[0],[0],[1.3181532999951742],['Target'],134,0,134,0,229.42519809999794,,5,229.40861669999867,229.42519809999794,229.42519809999794,0.013019600002735388,230.7269060000035,[np.float64(0.14722222222222223)],[np.float64(-0.36944444444444446)],[1],[0],[0],[1.3181532999951742],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
135,0,135,[np.float64(-0.10972222222222222)],[np.float64(0.0375)],[1],[0],[0],[1.761508399999002],['Target'],135,0,135,0,230.77561140000034,,10,230.74844670000311,230.77561140000034,230.77561140000034,0.021463700002641417,232.51011770000332,[np.float64(-0.10972222222222222)],[np.float64(0.0375)],[1],[0],[0],[1.761508399999002],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
136,0,136,[np.float64(-0.17083333333333334)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.7091434000030858],['Target'],136,0,136,0,232.5589775999979,,10,232.53419150000263,232.5589775999979,232.5589775999979,0.0239679999940563,234.24348309999914,[np.float64(-0.17083333333333334)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.7091434000030858],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
137,0,137,[np.float64(-0.12916666666666668)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.5583989000006113],['Target'],137,0,137,0,234.27454739999666,,5,234.25207349999982,234.27454739999666,234.27454739999666,0.00849490000109654,235.81065220000164,[np.float64(-0.12916666666666668)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.5583989000006113],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
138,0,138,[np.float64(-0.16805555555555557)],[np.float64(0.4152777777777778)],[1],[0],[0],[1.7096005999992485],['Target'],138,0,138,0,235.86222740000085,,10,235.8336208000037,235.86222740000085,235.86222740000085,0.022890399995958433,237.54337810000288,[np.float64(-0.16805555555555557)],[np.float64(0.4152777777777778)],[1],[0],[0],[1.7096005999992485],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
139,0,139,[np.float64(0.022222222222222223)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.9704995000065537],['Target'],139,0,139,0,237.57398419999663,,5,237.55623229999765,237.57398419999663,237.57398419999663,0.012724599997454789,239.5268784,[np.float64(0.022222222222222223)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.9704995000065537],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
140,0,140,[np.float64(0.3055555555555556)],[np.float64(0.41388888888888886)],[1],[0],[0],[1.4135709999973187],['Target'],140,0,140,0,239.55708279999817,,10,239.54544010000245,239.55708279999817,239.55708279999817,0.01847759999509435,240.95913969999674,[np.float64(0.3055555555555556)],[np.float64(0.41388888888888886)],[1],[0],[0],[1.4135709999973187],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
141,0,141,[np.float64(0.12222222222222222)],[np.float64(0.4666666666666667)],[1],[0],[0],[1.4112718000033055],['Target'],141,0,141,0,240.99023149999994,,5,240.96748610000213,240.99023149999994,240.99023149999994,0.008238600006734487,242.3789192999975,[np.float64(0.12222222222222222)],[np.float64(0.4666666666666667)],[1],[0],[0],[1.4112718000033055],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
142,0,142,"[np.float64(-0.4888888888888889), np.float64(-0.4888888888888889)]","[np.float64(0.24027777777777778), np.float64(0.2361111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.303978999996616, 2.086414400000649]","[None, 'Target']",142,0,142,0,242.40691920000245,,5,242.38878799999657,242.40691920000245,242.40691920000245,0.009778400002687704,244.47532990000036,"[np.float64(-0.4888888888888889), np.float64(-0.4888888888888889)]","[np.float64(0.24027777777777778), np.float64(0.2361111111111111)]","[1, 1]","[0, 0]","[0, 0]","[1.303978999996616, 2.086414400000649]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
143,0,143,[np.float64(0.43472222222222223)],[np.float64(0.44583333333333336)],[1],[0],[0],[1.6826494999986608],['Target'],143,0,143,0,244.506615600003,,10,244.49282259999745,244.506615600003,244.506615600003,0.017397399999026675,246.17562010000256,[np.float64(0.43472222222222223)],[np.float64(0.44583333333333336)],[1],[0],[0],[1.6826494999986608],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
144,0,144,[np.float64(0.4513888888888889)],[np.float64(-0.23333333333333334)],[1],[0],[0],[2.0901252000039676],['Target'],144,0,144,0,246.20669140000246,,5,246.1874244999999,246.20669140000246,246.20669140000246,0.01169129999470897,248.27772800000093,[np.float64(0.4513888888888889)],[np.float64(-0.23333333333333334)],[1],[0],[0],[2.0901252000039676],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
145,0,145,[np.float64(-0.19027777777777777)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.937757600004261],['Target'],145,0,145,0,248.30675889999839,,5,248.2894238000008,248.30675889999839,248.30675889999839,0.011624099999608006,250.2273978000012,[np.float64(-0.19027777777777777)],[np.float64(0.40694444444444444)],[1],[0],[0],[1.937757600004261],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
146,0,146,"[np.float64(-0.3236111111111111), np.float64(-0.30694444444444446)]","[np.float64(0.36944444444444446), np.float64(0.38055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.139806099999987, 2.168096199995489]","[None, 'Target']",146,0,146,0,250.25593949999893,,5,250.23971219999657,250.25593949999893,250.25593949999893,0.012186400002974551,252.4079625000013,"[np.float64(-0.3236111111111111), np.float64(-0.30694444444444446)]","[np.float64(0.36944444444444446), np.float64(0.38055555555555554)]","[1, 1]","[0, 0]","[0, 0]","[1.139806099999987, 2.168096199995489]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
147,0,147,[np.float64(0.2361111111111111)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.6292609000010998],['Target'],147,0,147,0,252.43932179999683,,10,252.42824429999746,252.43932179999683,252.43932179999683,0.02017139999952633,254.05765930000052,[np.float64(0.2361111111111111)],[np.float64(-0.13055555555555556)],[1],[0],[0],[1.6292609000010998],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
148,0,148,[np.float64(-0.2916666666666667)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4247701999993296],['Target'],148,0,148,0,254.08903180000198,,5,254.067435500001,254.08903180000198,254.08903180000198,0.009676300003775395,255.49236599999858,[np.float64(-0.2916666666666667)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4247701999993296],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
149,0,149,"[np.float64(0.24583333333333332), np.float64(0.2513888888888889)]","[np.float64(0.18611111111111112), np.float64(0.20833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.4502291999961017, 2.2173802999968757]","[None, 'Target']",149,0,149,0,255.52247329999955,,5,255.50730620000104,255.52247329999955,255.52247329999955,0.014845300000160933,257.7248741000003,"[np.float64(0.24583333333333332), np.float64(0.2513888888888889)]","[np.float64(0.18611111111111112), np.float64(0.20833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.4502291999961017, 2.2173802999968757]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
150,0,150,[np.float64(-0.32222222222222224)],[np.float64(0.4444444444444444)],[1],[0],[0],[1.300868199999968],['Target'],150,0,150,0,257.75558119999914,,5,257.73973809999734,257.75558119999914,257.75558119999914,0.014723100000992417,259.0407894000018,[np.float64(-0.32222222222222224)],[np.float64(0.4444444444444444)],[1],[0],[0],[1.300868199999968],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
151,0,151,[np.float64(-0.43194444444444446)],[np.float64(-0.4486111111111111)],[1],[0],[0],[1.772084199998062],['Target'],151,0,151,0,259.07230900000286,,5,259.05946699999913,259.07230900000286,259.07230900000286,0.018515700001444202,260.83186849999765,[np.float64(-0.43194444444444446)],[np.float64(-0.4486111111111111)],[1],[0],[0],[1.772084199998062],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
152,0,152,[np.float64(-0.12222222222222222)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.6499251999994158],['Target'],152,0,152,0,260.8718585000024,,10,260.8575525999986,260.8718585000024,260.8718585000024,0.02547269999922719,262.5076401999977,[np.float64(-0.12222222222222222)],[np.float64(-0.11666666666666667)],[1],[0],[0],[1.6499251999994158],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
153,0,153,[np.float64(-0.3194444444444444)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.5976087999952142],['Target'],153,0,153,0,262.53791009999986,,10,262.5256124000007,262.53791009999986,262.53791009999986,0.01785359999485081,264.12335639999947,[np.float64(-0.3194444444444444)],[np.float64(0.3958333333333333)],[1],[0],[0],[1.5976087999952142],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
154,0,154,[np.float64(-0.006944444444444444)],[np.float64(0.02361111111111111)],[1],[0],[0],[2.647929799997655],['Target'],154,0,154,0,264.1547559000028,,10,264.1421843999997,264.1547559000028,264.1547559000028,0.01872689999436261,266.7902727999972,[np.float64(-0.006944444444444444)],[np.float64(0.02361111111111111)],[1],[0],[0],[2.647929799997655],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
155,0,155,[np.float64(0.4652777777777778)],[np.float64(-0.3861111111111111)],[1],[0],[0],[1.8908568999977433],['Target'],155,0,155,0,266.82113219999883,,5,266.7993187000029,266.82113219999883,266.82113219999883,0.008813400003418792,268.6903039000026,[np.float64(0.4652777777777778)],[np.float64(-0.3861111111111111)],[1],[0],[0],[1.8908568999977433],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
156,0,156,[np.float64(-0.30972222222222223)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.508416100004979],['Target'],156,0,156,0,268.72061940000276,,5,268.6984758000035,268.72061940000276,268.72061940000276,0.008093799995549489,270.20702690000326,[np.float64(-0.30972222222222223)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.508416100004979],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
157,0,157,[np.float64(-0.45694444444444443)],[np.float64(-0.475)],[1],[0],[0],[3.2819888000012725],['Target'],157,0,157,0,270.2374570000029,,10,270.22426429999905,270.2374570000029,270.2374570000029,0.01715400000102818,273.50639290000254,[np.float64(-0.45694444444444443)],[np.float64(-0.475)],[1],[0],[0],[3.2819888000012725],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
158,0,158,[np.float64(0.325)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.5969379000016488],['Target'],158,0,158,0,273.55484779999824,,10,273.5285608999984,273.55484779999824,273.55484779999824,0.02205870000034338,275.1257323000027,[np.float64(0.325)],[np.float64(0.2861111111111111)],[1],[0],[0],[1.5969379000016488],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
159,0,159,"[np.float64(0.16944444444444445), np.float64(0.16944444444444445), np.float64(0.16944444444444445), np.float64(0.15694444444444444)]","[np.float64(0.058333333333333334), np.float64(0.058333333333333334), np.float64(0.058333333333333334), np.float64(0.04583333333333333)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.4352012000017567, 2.1017611999996006, 2.4339638000019477, 3.1008365000016056]","[None, None, None, 'Target']",159,0,159,0,275.18862570000056,,10,275.1711721000029,275.18862570000056,275.18862570000056,0.04524010000022827,278.2722126000008,"[np.float64(0.16944444444444445), np.float64(0.16944444444444445), np.float64(0.16944444444444445), np.float64(0.15694444444444444)]","[np.float64(0.058333333333333334), np.float64(0.058333333333333334), np.float64(0.058333333333333334), np.float64(0.04583333333333333)]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.4352012000017567, 2.1017611999996006, 2.4339638000019477, 3.1008365000016056]","[None, None, None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
160,0,160,[np.float64(-0.12222222222222222)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.5257032000008621],['Target'],160,0,160,0,278.3034871999989,,5,278.28088269999716,278.3034871999989,278.3034871999989,0.008530599996447563,279.80672429999686,[np.float64(-0.12222222222222222)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.5257032000008621],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
161,0,161,[np.float64(0.44027777777777777)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.2891579999995884],['Target'],161,0,161,0,279.8366102,,5,279.8166917999988,279.8366102,279.8366102,0.009878800003207289,281.1060241000014,[np.float64(0.44027777777777777)],[np.float64(0.30277777777777776)],[1],[0],[0],[1.2891579999995884],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
162,0,162,[np.float64(0.14583333333333334)],[np.float64(-0.22361111111111112)],[1],[0],[0],[1.9378675000043586],['Target'],162,0,162,0,281.1364437000011,,5,281.11744349999935,281.1364437000011,281.1364437000011,0.01135499999509193,283.0554959000001,[np.float64(0.14583333333333334)],[np.float64(-0.22361111111111112)],[1],[0],[0],[1.9378675000043586],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
163,0,163,[np.float64(-0.35555555555555557)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.3654793000023346],['Target'],163,0,163,0,283.08614240000315,,10,283.07296230000065,283.08614240000315,283.08614240000315,0.017390499997418374,284.4385739999998,[np.float64(-0.35555555555555557)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.3654793000023346],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
164,0,164,[np.float64(-0.09166666666666666)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.391199300000153],['Target'],164,0,164,0,284.46903049999673,,5,284.44706929999666,284.46903049999673,284.46903049999673,0.008392199997615535,285.8384090000036,[np.float64(-0.09166666666666666)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.391199300000153],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
165,0,165,[np.float64(0.18472222222222223)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.2500165000019479],['Target'],165,0,165,0,285.8693041000006,,10,285.8550946000032,285.8693041000006,285.8693041000006,0.01660730000003241,287.10524599999917,[np.float64(0.18472222222222223)],[np.float64(0.11666666666666667)],[1],[0],[0],[1.2500165000019479],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
166,0,166,[np.float64(0.17777777777777778)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.0390131000021938],['Target'],166,0,166,0,287.13597960000334,,5,287.11604510000325,287.13597960000334,287.13597960000334,0.010685999994166195,288.15520560000004,[np.float64(0.17777777777777778)],[np.float64(0.07222222222222222)],[1],[0],[0],[1.0390131000021938],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
167,0,167,[np.float64(0.019444444444444445)],[np.float64(-0.25)],[1],[0],[0],[1.2795495000027586],['Target'],167,0,167,0,288.2034949000008,,10,288.17537009999796,288.2034949000008,288.2034949000008,0.020067800003744196,289.45506970000133,[np.float64(0.019444444444444445)],[np.float64(-0.25)],[1],[0],[0],[1.2795495000027586],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
168,0,168,[np.float64(-0.4111111111111111)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.836466400003701],['Target'],168,0,168,0,289.4857075000036,,5,289.46799279999686,289.4857075000036,289.4857075000036,0.012811300002795178,291.3046048999968,[np.float64(-0.4111111111111111)],[np.float64(0.3277777777777778)],[1],[0],[0],[1.836466400003701],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
169,0,169,[np.float64(0.3138888888888889)],[np.float64(0.2972222222222222)],[1],[0],[0],[1.2415136999989045],['Target'],169,0,169,0,291.3354843999987,,5,291.3131302999973,291.3354843999987,291.3354843999987,0.008447900007013232,292.5547817999977,[np.float64(0.3138888888888889)],[np.float64(0.2972222222222222)],[1],[0],[0],[1.2415136999989045],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
170,0,170,[np.float64(-0.36666666666666664)],[np.float64(0.1986111111111111)],[1],[0],[0],[1.2088162000000011],['Target'],170,0,170,0,292.603182699997,,10,292.57809960000304,292.603182699997,292.603182699997,0.023230099999636877,293.78707959999883,[np.float64(-0.36666666666666664)],[np.float64(0.1986111111111111)],[1],[0],[0],[1.2088162000000011],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
171,0,171,[np.float64(0.225)],[np.float64(0.05277777777777778)],[1],[0],[0],[1.371565699999337],['Target'],171,0,171,0,293.8194270000022,,5,293.7991301000002,293.8194270000022,293.8194270000022,0.011961500000325032,295.1709327999997,[np.float64(0.225)],[np.float64(0.05277777777777778)],[1],[0],[0],[1.371565699999337],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
172,0,172,"[np.float64(-0.38055555555555554), np.float64(-0.3902777777777778)]","[np.float64(0.3388888888888889), np.float64(0.3194444444444444)]","[1, 1]","[0, 0]","[0, 0]","[1.5155347999971127, 2.3837789999961387]","[None, 'Target']",172,0,172,0,295.2365471000012,,10,295.20439030000125,295.2365471000012,295.2365471000012,0.03333500000007916,297.58840000000055,"[np.float64(-0.38055555555555554), np.float64(-0.3902777777777778)]","[np.float64(0.3388888888888889), np.float64(0.3194444444444444)]","[1, 1]","[0, 0]","[0, 0]","[1.5155347999971127, 2.3837789999961387]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
173,0,173,"[np.float64(0.24444444444444444), np.float64(0.23055555555555557)]","[np.float64(-0.1986111111111111), np.float64(-0.2222222222222222)]","[1, 1]","[0, 0]","[0, 0]","[1.819971999997506, 2.7191745999953127]","[None, 'Target']",173,0,173,0,297.6198560999983,,5,297.600875600001,297.6198560999983,297.6198560999983,0.01232029999664519,300.32019749999745,"[np.float64(0.24444444444444444), np.float64(0.23055555555555557)]","[np.float64(-0.1986111111111111), np.float64(-0.2222222222222222)]","[1, 1]","[0, 0]","[0, 0]","[1.819971999997506, 2.7191745999953127]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
174,0,174,[np.float64(-0.2388888888888889)],[np.float64(0.05138888888888889)],[1],[0],[0],[1.4931844999955501],['Target'],174,0,174,0,300.3685151000027,,10,300.3433653000029,300.3685151000027,300.3685151000027,0.02305970000452362,301.8367268000002,[np.float64(-0.2388888888888889)],[np.float64(0.05138888888888889)],[1],[0],[0],[1.4931844999955501],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
175,0,175,[np.float64(0.2972222222222222)],[np.float64(-0.2875)],[1],[0],[0],[1.5414002000034088],['Target'],175,0,175,0,301.86738389999664,,5,301.8460363999984,301.86738389999664,301.86738389999664,0.009085600002435967,303.38756499999727,[np.float64(0.2972222222222222)],[np.float64(-0.2875)],[1],[0],[0],[1.5414002000034088],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
176,0,176,[np.float64(-0.3402777777777778)],[np.float64(-0.1486111111111111)],[1],[0],[0],[1.6083491000026697],['Target'],176,0,176,0,303.4174051000009,,5,303.3961857999966,303.4174051000009,303.4174051000009,0.008532300002116244,305.0046885999982,[np.float64(-0.3402777777777778)],[np.float64(-0.1486111111111111)],[1],[0],[0],[1.6083491000026697],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
177,0,177,[np.float64(0.42777777777777776)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.78930450000189],['Target'],177,0,177,0,305.0517538999993,,10,305.03066319999925,305.0517538999993,305.0517538999993,0.025848100005532615,307.8201440999983,[np.float64(0.42777777777777776)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.78930450000189],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
178,0,178,"[np.float64(-0.1597222222222222), np.float64(-0.15694444444444444)]","[np.float64(0.29444444444444445), np.float64(0.29305555555555557)]","[1, 1]","[0, 0]","[0, 0]","[1.7588362000024063, 2.6093252999999095]","[None, 'Target']",178,0,178,0,307.8679893000008,,10,307.8435060999982,307.8679893000008,307.8679893000008,0.023250199999893084,310.4530044999992,"[np.float64(-0.1597222222222222), np.float64(-0.15694444444444444)]","[np.float64(0.29444444444444445), np.float64(0.29305555555555557)]","[1, 1]","[0, 0]","[0, 0]","[1.7588362000024063, 2.6093252999999095]","[None, 'Target']",TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
179,0,179,[np.float64(0.3402777777777778)],[np.float64(0.1625)],[1],[0],[0],[1.6407412000044133],['Target'],179,0,179,0,310.4834871999992,,5,310.4619421000025,310.4834871999992,310.4834871999992,0.008716199998161756,312.1028235999984,[np.float64(0.3402777777777778)],[np.float64(0.1625)],[1],[0],[0],[1.6407412000044133],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
180,0,180,[np.float64(0.09027777777777778)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.7123203999944963],['Target'],180,0,180,0,312.1506481999968,,10,312.1232583000019,312.1506481999968,312.1506481999968,0.02035730000352487,313.8357210000031,[np.float64(0.09027777777777778)],[np.float64(-0.3416666666666667)],[1],[0],[0],[1.7123203999944963],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
181,0,181,[np.float64(-0.4736111111111111)],[np.float64(-0.4166666666666667)],[1],[0],[0],[1.3983655999982147],['Target'],181,0,181,0,313.86650380000356,,10,313.8536709999971,313.86650380000356,313.86650380000356,0.017851800002972595,315.25217030000204,[np.float64(-0.4736111111111111)],[np.float64(-0.4166666666666667)],[1],[0],[0],[1.3983655999982147],['Target'],TWO,001,2025-10-03_08h34.50.824,Visual Search Experiment,,2025.1.1,60.06893510949264,2025-10-03 08h35.06.598694 +0530,
